secCode,docID,流動資産_EDINET,負債合計_EDINET,投資有価証券_EDINET,更新日
73140,S100XT5I,8647680000.0,5712164000.0,211251000.0,2026-09-06
40580,S100XS1A,4405000000.0,1606000000.0,,2026-09-06
21950,S100XRZ8,3853197000.0,3861065000.0,449552000.0,2026-09-06
14350,S100XSYD,9823637000.0,3922974000.0,1038034000.0,2026-09-06
268A0,S100XTB1,2470000000.0,57237000000.0,,2026-09-06
262A0,S100XT2Q,27948000000.0,11783000000.0,,2026-09-06
24890,S100XSXU,18379481000.0,8999448000.0,2779210000.0,2026-09-06
421A0,S100XSRL,2120594000.0,591802000.0,2000000.0,2026-09-06
96220,S100XT9C,27680426000.0,8263930000.0,927262000.0,2026-09-06
298A0,S100XSCJ,681552000.0,695290000.0,,2026-09-06
57040,S100XSBE,1535808000.0,1799646000.0,,2026-09-06
47120,S100XSVU,1537457000.0,4483721000.0,11326000.0,2026-09-06
73530,S100XSRQ,3837219000.0,3063030000.0,27758000.0,2026-09-06
43560,S100XSUL,6546219000.0,1616987000.0,200000.0,2026-09-06
50280,S100XSMG,864787000.0,300633000.0,67440000.0,2026-09-06
63830,S100XT4W,531584000000.0,290282000000.0,13484000000.0,2026-09-06
49220,S100XSUW,240336000000.0,94516000000.0,16750000000.0,2026-09-06
97310,S100XT2K,11818000000.0,22207000000.0,2544000000.0,2026-09-06
45740,S100XSJ2,8761000000.0,4949000000.0,461000000.0,2026-09-06
45930,S100XTBP,3286000000.0,3259000000.0,102000000.0,2026-09-06
49850,S100XSLS,75073000000.0,60983000000.0,5440000000.0,2026-09-06
58910,S100XTBZ,4570051000.0,4519091000.0,,2026-09-06
70330,S100XT2O,5975465000.0,2204695000.0,,2026-09-06
66330,S100XRYC,3933577000.0,2816024000.0,320212000.0,2026-09-06
70430,S100XT2J,1367037000.0,716892000.0,11884000.0,2026-09-06
41920,S100XT30,3395612000.0,1565691000.0,,2026-09-06
55890,S100XTAQ,13423209000.0,6174543000.0,,2026-09-06
41860,S100XT0N,151770000000.0,68456000000.0,22146000000.0,2026-09-06
39140,S100XSVD,3392649000.0,1701859000.0,211773000.0,2026-09-06
62780,S100XSU7,41205000000.0,5726000000.0,10788000000.0,2026-09-06
85080,S100XSDT,37702000000.0,54507000000.0,2245000000.0,2026-09-06
62500,S100XSYR,113711000000.0,48425000000.0,3908000000.0,2026-09-06
60780,S100XT60,6978856000.0,11174769000.0,1077279000.0,2026-09-06
51390,S100XTDI,7047476000.0,783219000.0,,2026-09-06
36590,S100XSM4,121498000000.0,4016000000.0,814000000.0,2026-09-06
25970,S100XTDG,8616192000.0,7648591000.0,86637000.0,2026-09-06
89290,S100XTDE,15415000000.0,13464000000.0,2845000000.0,2026-09-06
41780,S100XS7T,1818162000.0,866395000.0,,2026-09-06
23840,S100XSXL,157861000000.0,204338000000.0,15689000000.0,2026-09-06
39020,S100XSN5,3111471000.0,1594566000.0,438348000.0,2026-09-06
45820,S100XNE5,4924231000.0,770772000.0,,2026-09-06
48810,S100XTDT,2646571000.0,563177000.0,29970000.0,2026-09-06
81130,S100XSEU,203454000000.0,104692000000.0,107787000000.0,2026-09-06
65600,S100XRW4,8281000000.0,6835000000.0,560000000.0,2026-09-06
79150,S100XS06,67848000000.0,80290000000.0,6417000000.0,2026-09-06
22110,S100XS9W,35406000000.0,27399000000.0,6858000000.0,2026-09-06
85940,S100XSCO,130219210000.0,146590042000.0,5745137000.0,2026-09-06
130A0,S100XSIT,2232073000.0,39410000.0,,2026-09-06
89960,S100XS94,11974990000.0,12739425000.0,47808000.0,2026-09-06
93430,S100XS2D,2846236000.0,1288359000.0,,2026-09-06
36730,S100XS43,7709188000.0,15089820000.0,550642000.0,2026-09-06
42480,S100XSML,11120390000.0,6540798000.0,7384000.0,2026-09-06
39010,S100XSGJ,6661368000.0,2136431000.0,567243000.0,2026-09-06
68560,S100XSIJ,336801000000.0,166911000000.0,16014000000.0,2026-09-06
25870,S100XSOA,313295000000.0,236550000000.0,,2026-09-06
24920,S100XSO1,7753297000.0,3762580000.0,437854000.0,2026-09-06
46310,S100XS2N,607506000000.0,805819000000.0,60085000000.0,2026-09-06
61710,S100XSOI,4027337000.0,2155767000.0,353829000.0,2026-09-06
48930,S100XSP4,4775376000.0,74675000.0,,2026-09-06
46330,S100XSP9,122761000000.0,102248000000.0,32833000000.0,2026-09-06
78490,S100XSPB,10615845000.0,2214370000.0,180375000.0,2026-09-06
64400,S100XSJU,105384000000.0,109985000000.0,5853000000.0,2026-09-06
56990,S100XSK6,3560515000.0,1802909000.0,438308000.0,2026-09-06
39640,S100XSDA,33537302000.0,17874413000.0,2491497000.0,2026-09-06
45790,S100XSQX,4538963000.0,4084972000.0,547053000.0,2026-09-06
45760,S100XS4G,1475382000.0,935574000.0,142806000.0,2026-09-06
97220,S100XS71,23703000000.0,68389000000.0,10472000000.0,2026-09-06
51260,S100XSOH,1157000000.0,307000000.0,,2026-09-06
44480,S100XSJP,4025718000.0,4515191000.0,184457000.0,2026-09-06
79760,S100XRVX,95205000000.0,46173000000.0,26130000000.0,2026-09-06
32520,S100XS0T,95431000000.0,70617000000.0,3199000000.0,2026-09-06
44770,S100XSMS,45252000000.0,32687000000.0,32000000.0,2026-09-06
62660,S100XS15,40731106000.0,24557961000.0,26271000.0,2026-09-06
49110,S100XSCU,204674000000.0,427877000000.0,3222000000.0,2026-09-06
471A0,S100XSQQ,159000000.0,12167000000.0,,2026-09-06
88040,S100XSKF,730727000000.0,1533702000000.0,139265000000.0,2026-09-06
29140,S100XSSA,480137000000.0,1088895000000.0,21707000000.0,2026-09-06
60340,S100XSR6,2192315000.0,949355000.0,1873033000.0,2026-09-06
49710,S100XRJV,19659058000.0,6141898000.0,1627553000.0,2026-09-06
42210,S100XSNI,55545000000.0,40938000000.0,10341000000.0,2026-09-06
44150,S100XSGS,6860637000.0,6743177000.0,,2026-09-06
63610,S100XS6E,360726000000.0,297059000000.0,2078000000.0,2026-09-06
50380,S100XSJZ,2526732000.0,661485000.0,,2026-09-06
94490,S100XSG3,174807000000.0,305901000000.0,33991000000.0,2026-09-06
29310,S100XSL3,30865000000.0,41142000000.0,748000000.0,2026-09-06
42510,S100XS6Z,18903150000.0,9052224000.0,147869000.0,2026-09-06
36230,S100XSRU,25559281000.0,22995562000.0,4000000.0,2026-09-06
70480,S100XSV4,7846681000.0,5696206000.0,9774000.0,2026-09-06
39440,S100XRPZ,9352430000.0,10410398000.0,4658476000.0,2026-09-06
58670,S100XS2Y,1798207000.0,710000000.0,127606000.0,2026-09-06
46340,S100XRLA,245282000000.0,199033000000.0,57610000000.0,2026-09-06
79560,S100XS40,73462000000.0,23701000000.0,553000000.0,2026-09-06
44860,S100XRU1,2739868000.0,1037623000.0,10000000.0,2026-09-06
36330,S100XS5R,9252820000.0,9029731000.0,664520000.0,2026-09-06
77440,S100XS3C,60721000000.0,39314000000.0,21640000000.0,2026-09-06
70800,S100XS6L,2258208000.0,944070000.0,,2026-09-06
37760,S100WZGB,10043816000.0,7802589000.0,2389939000.0,2026-09-06
70370,S100XRYQ,4438000000.0,8024000000.0,10000000.0,2026-09-06
67230,S100XR06,393035000000.0,2153143000000.0,3507000000.0,2026-09-06
25330,S100XRFQ,26175000000.0,31260000000.0,3654000000.0,2026-09-06
29820,S100XS5K,48701806000.0,41048749000.0,480502000.0,2026-09-06
244A0,S100XJ6M,1978913000.0,1625285000.0,418925000.0,2026-09-06
22060,S100XRXN,165424000000.0,105173000000.0,46694000000.0,2026-09-06
40130,S100XR7V,5226459000.0,3444016000.0,50987000.0,2026-09-06
45860,S100XS7V,2072735000.0,105601000.0,31191000.0,2026-09-06
58420,S100XOZ3,19016000000.0,5978000000.0,,2026-09-06
64980,S100XS6X,106377000000.0,62596000000.0,5512000000.0,2026-09-06
39830,S100XR9Z,11877144000.0,2817620000.0,,2026-09-06
91600,S100XSAX,3190551000.0,19247893000.0,,2026-09-06
27020,S100XS22,111677000000.0,84050000000.0,12056000000.0,2026-09-06
415A0,S100XS80,4585000000.0,1725000000.0,510000000.0,2026-09-06
25790,S100XR1L,49064000000.0,123274000000.0,,2026-09-06
40120,S100XS04,4225955000.0,1208994000.0,,2026-09-06
63950,S100XQP3,292387000000.0,214524000000.0,11435000000.0,2026-09-06
47840,S100XRMD,8660000000.0,5109000000.0,673000000.0,2026-09-06
98300,S100XRJW,137971000000.0,96294000000.0,2616000000.0,2026-09-06
59460,S100XRH4,32840000000.0,8009000000.0,85623000000.0,2026-09-06
33860,S100XRR0,7229000000.0,2167000000.0,3288000000.0,2026-09-06
93370,S100XQKR,3567677000.0,3351457000.0,,2026-09-06
48120,S100XRJK,119058000000.0,56137000000.0,3388000000.0,2026-09-06
51840,S100XRDM,51151000000.0,19120000000.0,3923000000.0,2026-09-06
36950,S100XRA9,2373228000.0,883407000.0,141696000.0,2026-09-06
37880,S100XREJ,11948489000.0,8539830000.0,302255000.0,2026-09-06
61800,S100XRSC,4772239000.0,3049947000.0,206459000.0,2026-09-06
30470,S100XRE0,4296553000.0,5128606000.0,58949000.0,2026-09-06
51080,S100XRPR,804967000000.0,565254000000.0,50646000000.0,2026-09-06
79720,S100XRIU,70624000000.0,71178000000.0,6548000000.0,2026-09-06
71720,S100XRRA,221643000000.0,177211000000.0,10443000000.0,2026-09-06
79890,S100XRWE,39563568000.0,10854049000.0,3626611000.0,2026-09-06
24290,S100XRUO,148625000000.0,126914000000.0,1437000000.0,2026-09-06
45870,S100XRP4,47790846000.0,34061679000.0,1345662000.0,2026-09-06
64810,S100XRWN,122793000000.0,124959000000.0,4923000000.0,2026-09-06
73090,S100XQSE,711461000000.0,75339000000.0,25892000000.0,2026-09-06
33020,S100XQYR,40257532000.0,16313913000.0,29767694000.0,2026-09-06
74220,S100XRD8,3858012000.0,1436481000.0,705039000.0,2026-09-06
66630,S100XRF9,2538830000.0,2012303000.0,338775000.0,2026-09-06
30030,S100XR5L,583864000000.0,2192591000000.0,420487000000.0,2026-09-06
410A0,S100XR0F,1605734000.0,1314472000.0,,2026-09-06
68170,S100XQT8,9026000000.0,20485000000.0,,2026-09-06
22680,S100XQHI,14548287000.0,12679862000.0,105045000.0,2026-09-06
63260,S100XR0M,770931000000.0,1044444000000.0,78584000000.0,2026-09-06
93380,S100XR70,10526374000.0,13560811000.0,,2026-09-06
68580,S100XR77,11323000000.0,5395000000.0,2102000000.0,2026-09-06
39120,S100XQ8M,3751165000.0,811078000.0,104552000.0,2026-09-06
28110,S100XQN0,102856000000.0,69086000000.0,11501000000.0,2026-09-06
65580,S100XQ1R,2788846000.0,2264285000.0,0.0,2026-09-06
41510,S100XPTY,482103000000.0,184879000000.0,4568000000.0,2026-09-06
24080,S100XPFN,5521602000.0,821148000.0,57420000.0,2026-09-06
63280,S100XPJL,31962000000.0,19535000000.0,6437000000.0,2026-09-06
79440,S100XNYW,57993000000.0,34903000000.0,724000000.0,2026-09-06
79360,S100XOKI,369143000000.0,284054000000.0,3513000000.0,2026-09-06
50740,S100XOS1,36022000000.0,77332000000.0,381000000.0,2026-09-06
53410,S100XNR4,1719517000.0,1464555000.0,5092000.0,2026-09-06
41970,S100XNPA,1989603000.0,934472000.0,41048000.0,2026-09-06
68660,S100XNNG,30471715000.0,8339390000.0,741604000.0,2026-09-06
280A0,S100XNNH,2484114000.0,1345881000.0,,2026-09-06
469A0,S100XO08,1062666000.0,1470427000.0,,2026-09-06
31920,S100XN0D,1996793000.0,3754093000.0,,2026-09-06
49950,S100XNCR,5375186000.0,4476695000.0,1012530000.0,2026-09-06
24930,S100XNBS,3925456000.0,1915179000.0,454043000.0,2026-09-06
72270,S100XNA6,16009737000.0,27753336000.0,3390579000.0,2026-09-06
92500,S100XNEI,1332592000.0,1508053000.0,,2026-09-06
75010,S100XMV5,3716831000.0,1010244000.0,593734000.0,2026-09-06
73880,S100XN8S,11369161000.0,6693055000.0,1007000.0,2026-09-06
39070,S100XNL3,1996000000.0,729000000.0,69000000.0,2026-09-06
418A0,S100XN60,265496000.0,185920000.0,,2026-09-06
96470,S100XMZO,5896451000.0,3423857000.0,111807000.0,2026-09-06
70740,S100XMWM,683349000.0,983593000.0,,2026-09-06
66640,S100XNIW,10836418000.0,8611594000.0,8000000.0,2026-09-06
32670,S100XMZE,6616406000.0,4515296000.0,15560000.0,2026-09-06
55270,S100XN0E,37892194000.0,33314839000.0,52604000.0,2026-09-06
228A0,S100XN26,1993565000.0,1215101000.0,,2026-09-06
93130,S100XN1B,2598855000.0,6687129000.0,1904744000.0,2026-09-06
43940,S100XN3A,1572021000.0,167692000.0,,2026-09-06
24710,S100XN00,14229000000.0,13582000000.0,11000000.0,2026-09-06
79970,S100XN3N,4138242000.0,3478725000.0,1313701000.0,2026-09-06
97200,S100XMSL,3110796000.0,4937290000.0,79675000.0,2026-09-06
30890,S100XN4S,2549700000.0,1058776000.0,100000000.0,2026-09-06
59420,S100XMRB,21441266000.0,19960294000.0,2866104000.0,2026-09-06
89230,S100XMC1,148443733000.0,162997715000.0,8610046000.0,2026-09-06
95580,S100XN61,4567585000.0,1952640000.0,20000000.0,2026-09-06
80950,S100XN2T,39141000000.0,39293000000.0,4137000000.0,2026-09-06
42500,S100XMWH,914004000.0,541753000.0,,2026-09-06
52430,S100XMWX,3671436000.0,2046987000.0,,2026-09-06
78790,S100XMYW,47180184000.0,35260132000.0,9302231000.0,2026-09-06
32660,S100XMVL,4909000000.0,2752000000.0,222000000.0,2026-09-06
70830,S100XMZ1,3568943000.0,4593319000.0,89177000.0,2026-09-06
52460,S100XMUN,3207262000.0,2307834000.0,176699000.0,2026-09-06
34540,S100XMR5,58651289000.0,64234480000.0,98771000.0,2026-09-06
30770,S100XN95,2163287000.0,2501306000.0,147923000.0,2026-09-06
46730,S100XN3U,6104629000.0,5233140000.0,615316000.0,2026-09-06
35470,S100XN24,3525917000.0,4861825000.0,,2026-09-06
52500,S100XN9A,1529985000.0,224047000.0,,2026-09-06
92150,S100XMVS,509348000.0,429387000.0,41038000.0,2026-09-06
66340,S100XN0W,2903001000.0,1609763000.0,795509000.0,2026-09-06
41870,S100XLS3,34287015000.0,13824737000.0,6197896000.0,2026-09-06
93690,S100XMO8,32365000000.0,75982000000.0,4107000000.0,2026-09-06
34910,S100XMV3,30999000000.0,28013000000.0,348000000.0,2026-09-06
62170,S100XMJD,19140000000.0,27404000000.0,349000000.0,2026-09-06
28090,S100XMJE,203727000000.0,130734000000.0,51178000000.0,2026-09-06
40160,S100XMVG,1841058000.0,1778770000.0,19057000.0,2026-09-06
31390,S100XMUD,75826000000.0,53853000000.0,1327000000.0,2026-09-06
98370,S100XMFU,32049501000.0,13200463000.0,6386750000.0,2026-09-06
64740,S100XMRN,170438000000.0,170091000000.0,27102000000.0,2026-09-06
73600,S100XMTU,818500000.0,202734000.0,102725000.0,2026-09-06
99720,S100XMNZ,12377930000.0,8328733000.0,232103000.0,2026-09-06
138A0,S100XMX3,1502113000.0,1161221000.0,,2026-09-06
60760,S100XMEJ,2974000000.0,13662000000.0,7000000.0,2026-09-06
32010,S100XLV8,97295000000.0,56205000000.0,26701000000.0,2026-09-06
46160,S100XMOI,5709253000.0,5244643000.0,1029993000.0,2026-09-06
43610,S100XLSD,6338634000.0,5649135000.0,55097000.0,2026-09-06
61360,S100XM3S,144453000000.0,77844000000.0,6351000000.0,2026-09-06
29750,S100XM43,99532958000.0,77261205000.0,1365173000.0,2026-09-06
39940,S100XM4Q,66330950000.0,61516148000.0,18759720000.0,2026-09-06
31860,S100XM1X,132457000000.0,149538000000.0,67000000.0,2026-09-06
79650,S100XL0K,84644000000.0,27464000000.0,9272000000.0,2026-09-06
98720,S100XM1D,25565000000.0,15333000000.0,553000000.0,2026-09-06
33770,S100XLTO,8742772000.0,5966629000.0,580481000.0,2026-09-06
27340,S100XL6L,89235000000.0,116662000000.0,10374000000.0,2026-09-06
94700,S100XKOH,63112000000.0,77061000000.0,17574000000.0,2026-09-06
97950,S100XJZ6,10157983000.0,2698040000.0,1165350000.0,2026-09-06
64890,S100XIGE,29341000000.0,13250000000.0,4171000000.0,2026-09-06
60490,S100XHX1,7389268000.0,416495000.0,1488936000.0,2026-09-06
34980,S100XIGX,67066000000.0,49809000000.0,2196000000.0,2026-09-06
442A0,S100XI7V,1757038000.0,1348180000.0,,2026-09-06
92370,S100XIJD,1006461000.0,564336000.0,,2026-09-06
88940,S100XI3C,33833862000.0,32573730000.0,786238000.0,2026-09-06
462A0,S100XI5B,4443856000.0,344431000.0,71000.0,2026-09-06
31950,S100XHU3,4299610000.0,2753436000.0,,2026-09-06
76400,S100XI4H,8748797000.0,14162591000.0,32254000.0,2026-09-06
52180,S100XHTP,39054666000.0,14278809000.0,7839288000.0,2026-09-06
212A0,S100XHWN,3771726000.0,2890926000.0,,2026-09-06
34190,S100XHYM,1168058000.0,831803000.0,16264000.0,2026-09-06
23150,S100XHQT,1646557000.0,765792000.0,621483000.0,2026-09-06
38040,S100XHGC,3077707000.0,2457676000.0,32544000.0,2026-09-06
78270,S100XHFP,6375531000.0,7052326000.0,188658000.0,2026-09-06
78560,S100XHSU,21948716000.0,13484294000.0,157235000.0,2026-09-06
63090,S100XHQ6,42239792000.0,13838457000.0,1522972000.0,2026-09-06
30380,S100XHUJ,161089000000.0,100618000000.0,424000000.0,2026-09-06
80790,S100XHU7,59147841000.0,35736536000.0,4489232000.0,2026-09-06
78040,S100XHVC,4235261000.0,885365000.0,,2026-09-06
95650,S100XHR6,748184000.0,525680000.0,,2026-09-06
98240,S100XHVV,79442000000.0,56856000000.0,3139000000.0,2026-09-06
91630,S100XGYG,2489679000.0,5732557000.0,,2026-09-06
92360,S100XHDT,688237000.0,67988000.0,500000.0,2026-09-06
23750,S100XHRP,5715588000.0,5715830000.0,45530000.0,2026-09-06
34750,S100XHS4,38285581000.0,25522984000.0,681884000.0,2026-09-06
48800,S100XHWF,5487599000.0,1007142000.0,110722000.0,2026-09-06
43780,S100XHNB,1071280000.0,324353000.0,,2026-09-06
46660,S100XHMO,111840000000.0,217557000000.0,,2026-09-06
13830,S100XHX5,2821698000.0,3557187000.0,24741000.0,2026-09-06
68380,S100XHR9,5480530000.0,5157805000.0,229627000.0,2026-09-06
36530,S100XHZH,3689842000.0,621770000.0,316231000.0,2026-09-06
23730,S100XHNL,12193725000.0,26940940000.0,1509769000.0,2026-09-06
49960,S100XH23,178355000000.0,122532000000.0,38691000000.0,2026-09-06
92790,S100XHK4,4368424000.0,8722123000.0,33295000.0,2026-09-06
79830,S100XHE6,10490484000.0,9299465000.0,4308756000.0,2026-09-06
73780,S100XHO2,2241910000.0,1487856000.0,,2026-09-06
92510,S100XHI8,435000000.0,7368000000.0,,2026-09-06
96030,S100XHDP,202316000000.0,349857000000.0,3302000000.0,2026-09-06
460A0,S100XHL0,862308000.0,729619000.0,,2026-09-06
70340,S100XHNU,12376764000.0,1791644000.0,205111000.0,2026-09-06
80770,S100XHJG,16654955000.0,20413904000.0,8225069000.0,2026-09-06
26950,S100XHP5,34307000000.0,66499000000.0,,2026-09-06
37330,S100XHCP,25126000000.0,8462000000.0,393000000.0,2026-09-06
72650,S100XH0G,4671334000.0,1626070000.0,401077000.0,2026-09-06
71310,S100XHE7,3140171000.0,2201470000.0,140350000.0,2026-09-06
46270,S100XH69,21490663000.0,6256824000.0,523074000.0,2026-09-06
18400,S100XHBD,16098216000.0,14263794000.0,790826000.0,2026-09-06
21980,S100XH65,7797077000.0,10081120000.0,17991000.0,2026-09-06
39740,S100XH0H,1578391000.0,992168000.0,63240000.0,2026-09-06
51340,S100XH5R,853248000.0,347195000.0,,2026-09-06
51320,S100XHEY,1171010000.0,285038000.0,3152000.0,2026-09-06
51360,S100XH92,10165949000.0,9886161000.0,,2026-09-06
34800,S100XHE2,19773070000.0,42076716000.0,1262525000.0,2026-09-06
44410,S100XH6J,3649311000.0,1914305000.0,19955000.0,2026-09-06
72790,S100XGCL,146659000000.0,85673000000.0,45612000000.0,2026-09-06
32480,S100XH8O,3370700000.0,9836929000.0,8497000.0,2026-09-06
23010,S100XGG2,8534419000.0,2261809000.0,4789717000.0,2026-09-06
89170,S100XH4J,45643533000.0,19623198000.0,200491000.0,2026-09-06
37260,S100XGUB,1949157000.0,1120170000.0,,2026-09-06
96780,S100XGOW,126675000000.0,173140000000.0,11450000000.0,2026-09-06
47070,S100XFRF,1532160000.0,2771380000.0,236146000.0,2026-09-06
32880,S100XF7K,1198602000000.0,746171000000.0,33371000000.0,2026-09-06
95520,S100XDNQ,2085815000.0,2080311000.0,,2026-09-06
242A0,S100XDDC,1578424000.0,555891000.0,,2026-09-06
69650,S100XDC2,239009000000.0,101623000000.0,4386000000.0,2026-09-06
67310,S100XCO8,578957000.0,418941000.0,87000.0,2026-09-06
41240,S100XDGQ,1126669000.0,213447000.0,,2026-09-06
35560,S100XCQX,4051214000.0,8117350000.0,104361000.0,2026-09-06
253A0,S100XCCN,6894089000.0,5824598000.0,22399000.0,2026-09-06
95530,S100XDI6,4925603000.0,4497207000.0,604685000.0,2026-09-06
23880,S100XDIK,1477324000.0,741878000.0,,2026-09-06
36740,S100XDE3,6805834000.0,3284732000.0,,2026-09-06
37100,S100XDG9,3776704000.0,873667000.0,402261000.0,2026-09-06
70300,S100XCTM,9806000000.0,10886000000.0,276000000.0,2026-09-06
44450,S100XDJI,2672887000.0,1850706000.0,516918000.0,2026-09-06
259A0,S100XDKZ,3267412000.0,3383504000.0,,2026-09-06
60250,S100XDM9,1670226000.0,1834803000.0,37570000.0,2026-09-06
92590,S100XCXG,4307602000.0,4884445000.0,28201000.0,2026-09-06
30670,S100XCZ1,1962792000.0,2688527000.0,,2026-09-06
17730,S100XC1A,,,,2026-09-06
21200,S100XD4M,15169000000.0,6977000000.0,227000000.0,2026-09-06
423A0,S100XCRL,16428000000.0,11850000000.0,189000000.0,2026-09-06
33230,S100XD4C,1457103000.0,3959961000.0,26199000.0,2026-09-06
40710,S100XD0A,12077001000.0,3311035000.0,,2026-09-06
95620,S100XCST,779141000.0,540123000.0,,2026-09-06
36720,S100XCNH,1422242000.0,763768000.0,4863000.0,2026-09-06
40550,S100XD2T,2774116000.0,485287000.0,30400000.0,2026-09-06
70660,S100XD95,2882976000.0,1640773000.0,375487000.0,2026-09-06
26520,S100XD0Z,11820708000.0,7227662000.0,1253000.0,2026-09-06
70710,S100XD1A,18451000000.0,38586000000.0,,2026-09-06
61980,S100XD0G,3855161000.0,2402886000.0,,2026-09-06
43930,S100XD6Y,5240000000.0,1336000000.0,,2026-09-06
99410,S100XD30,7382006000.0,7188169000.0,,2026-09-06
95640,S100XDAL,3825455000.0,1706632000.0,626674000.0,2026-09-06
241A0,S100XCWL,3559399000.0,2792275000.0,995000.0,2026-09-06
29610,S100XCJ8,11273704000.0,7542610000.0,70155000.0,2026-09-06
55330,S100XCQ3,5354732000.0,4335071000.0,110179000.0,2026-09-06
41720,S100XCQ7,1983887000.0,441619000.0,1388630000.0,2026-09-06
78000,S100XCGX,3553187000.0,1925634000.0,,2026-09-06
92440,S100XCIW,2047368000.0,1661148000.0,56449000.0,2026-09-06
34950,S100XCMA,11228994000.0,11150413000.0,200572000.0,2026-09-06
17950,S100XCIB,6110529000.0,3453985000.0,121047000.0,2026-09-06
93760,S100XCUO,2452967000.0,1182685000.0,206339000.0,2026-09-06
93300,S100XCV7,1228003000.0,336567000.0,315000.0,2026-09-06
60800,S100XCS6,38367994000.0,6022184000.0,2819871000.0,2026-09-06
264A0,S100XCX0,2283149000.0,1765440000.0,,2026-09-06
206A0,S100XCIN,4483094000.0,1025665000.0,,2026-09-06
44240,S100XCQC,1630785000.0,670606000.0,103125000.0,2026-09-06
70410,S100XCNC,10079138000.0,10487504000.0,592300000.0,2026-09-06
44750,S100XCC9,6919552000.0,5298559000.0,460110000.0,2026-09-06
44470,S100XCY2,2777703000.0,1436454000.0,2511000.0,2026-09-06
60940,S100XCVT,31252343000.0,24665390000.0,3607180000.0,2026-09-06
14380,S100XCY4,3437601000.0,1473505000.0,163466000.0,2026-09-06
41960,S100XCJL,1111158000.0,876501000.0,,2026-09-06
31870,S100XCKW,6211420000.0,5782679000.0,328347000.0,2026-09-06
44270,S100XCYG,2981753000.0,1877090000.0,127679000.0,2026-09-06
36910,S100XCZ7,1181365000.0,1030630000.0,19692000.0,2026-09-06
58430,S100XCA4,4050690000.0,2622565000.0,20000000.0,2026-09-06
61730,S100XCE9,1135451000.0,1453232000.0,20761000.0,2026-09-06
73760,S100XC7N,789835000.0,267575000.0,32333000.0,2026-09-06
231A0,S100XCGP,3484994000.0,1225665000.0,,2026-09-06
74940,S100XC1F,19369000000.0,28224000000.0,4144000000.0,2026-09-06
52590,S100XCEC,517825000.0,972698000.0,,2026-09-06
49370,S100XCAJ,1854562000.0,993211000.0,,2026-09-06
64660,S100XBK6,10414513000.0,4061109000.0,1859965000.0,2026-09-06
44210,S100XCIO,2157356000.0,1453796000.0,,2026-09-06
92490,S100XCE0,3255675000.0,3785634000.0,181986000.0,2026-09-06
24980,S100XBHA,51786418000.0,40709424000.0,2392349000.0,2026-09-06
36240,S100XBJN,1093831000.0,520918000.0,84865000.0,2026-09-06
26670,S100XAH7,1288419000.0,833696000.0,213491000.0,2026-09-06
92120,S100XC32,2636062000.0,761169000.0,,2026-09-06
40590,S100XBZX,943369000.0,155153000.0,11182000.0,2026-09-06
57240,S100XCLW,3724301000.0,3894006000.0,195189000.0,2026-09-06
92480,S100XBUH,25515000000.0,17164000000.0,1833000000.0,2026-09-06
61910,S100XCN2,15204000000.0,10873000000.0,1333000000.0,2026-09-06
47690,S100XBNE,5824722000.0,2083836000.0,1759874000.0,2026-09-06
68770,S100XB5N,79806000000.0,27007000000.0,1442000000.0,2026-09-06
64920,S100XBYD,9245000000.0,3030000000.0,1352000000.0,2026-09-06
42430,S100XC1P,3788146000.0,1633656000.0,42283000.0,2026-09-06
98690,S100XA3X,305532000000.0,291795000000.0,58082000000.0,2026-09-06
29170,S100XBNR,12412726000.0,4047982000.0,566665000.0,2026-09-06
70720,S100XBTQ,2049819000.0,517797000.0,,2026-09-06
76430,S100XC2D,10673905000.0,9351187000.0,66442000.0,2026-09-06
65540,S100XBSY,4780000000.0,2064000000.0,152000000.0,2026-09-06
77920,S100XBZW,3898209000.0,1321926000.0,100341000.0,2026-09-06
95540,S100XC3I,2017664000.0,923685000.0,3000000.0,2026-09-06
39930,S100XC4P,8739062000.0,772017000.0,2435733000.0,2026-09-06
78390,S100XC55,26536162000.0,5539870000.0,,2026-09-06
29740,S100XC53,39257955000.0,33419615000.0,39868000.0,2026-09-06
59210,S100XBJH,25456846000.0,5967458000.0,1586678000.0,2026-09-06
21220,S100XC5E,9628330000.0,5590711000.0,482902000.0,2026-09-06
33590,S100XBJQ,4662256000.0,2234515000.0,,2026-09-06
23040,S100XC7V,3674946000.0,3256169000.0,538668000.0,2026-09-06
35630,S100XBTY,62454000000.0,119478000000.0,962000000.0,2026-09-06
17830,S100XC79,12415243000.0,7598845000.0,,2026-09-06
14460,S100XBZH,3675954000.0,3334643000.0,106500000.0,2026-09-06
220A0,S100XBUA,2531634000.0,461655000.0,,2026-09-06
55700,S100XC8W,3699453000.0,435588000.0,100443000.0,2026-09-06
65630,S100XBZI,2749978000.0,1798742000.0,0.0,2026-09-06
44990,S100XC4C,8367149000.0,4698536000.0,202574000.0,2026-09-06
43760,S100XC6R,12805000000.0,6705000000.0,10000000.0,2026-09-06
39890,S100XC4O,5146002000.0,1861498000.0,,2026-09-06
39850,S100XBTL,1177213000.0,840990000.0,2250000.0,2026-09-06
92250,S100XC8K,1402489000.0,414980000.0,18716000.0,2026-09-06
39000,S100XBLZ,8827646000.0,6232622000.0,,2026-09-06
